id,y
LSI,108.81288
VSEC,38.748203
GIFI,5.106172
PRGX,4.7537537
BAC,32.81422
COFS,31.905628
EVG,12.99455
VET,13.503523
CHL,39.020164
TTEK,85.88668
PLW,35.05419
IHC,41.049274
LANC,155.5885
HWBK,24.007008
NHF,15.776033
FOLD,9.747823
HBNC,18.456936
MGA,53.67132
PAYX,84.24676
EXG,8.294522
SHSP,11.85713
BBSI,86.27009
BGT,12.118936
NE,1.109551
SYKE,34.451477
ACH,7.5856943
OSN,2.860061
AMCX,39.757095
O,75.05181
VCSH,79.983864
BP,37.977997
SFL,13.503523
HON,176.33923
ASH,71.57773
CHS,3.5589259
LMT,387.88547
SIMO,42.67288
FIX,50.068947
LXP,10.848224
NXJ,14.3789425
IPG,21.510202
UCTT,20.916306
FRA,12.5339775
BOH,88.31661
FITB,29.366383
BQH,14.580013
DLA,27.159075
CDXS,15.250458
FNX,69.8668
UVV,50.102036
VOXX,4.7537537
WDFC,188.3746
EDD,6.6657977
MDU,28.80051
SOL,1.5687143
MYGN,25.326456
PHK,7.56877
COF,97.66504
PVH,100.441696
TRMB,39.557552
EGP,131.64523
DOV,108.78834
HES,64.0184
UFPI,48.630966
AUB,37.381866
IRR,3.5589259
PDCO,19.108925
SILC,32.794132
MYI,13.037634
AWR,84.337524
DLPN,0.6030983
CYRX,14.625374
VALE,11.398236
BELFB,15.786457
AUMN,0.315285
CVS,74.91257
BSQR,1.3568734
LAD,158.80238
CSWC,19.289545
ARWR,49.052425
ATNI,54.198
TCOM,32.33144
ORGS,3.173611
CNP,24.41556
OZK,29.366383
KR,26.986736
XPO,83.66554
KTH,32.33144
KBR,29.366383
ETW,9.814411
IDCC,56.87131
PFE,38.062687
JCS,6.706119
FNK,34.509483
LLIT,0.6030983
ROL,35.51261
IGD,5.794445
PNNT,5.5530434
AWRE,3.2718165
AZN,46.884098
HTLF,46.609962
ERC,12.449973
RGS,15.793569
SHG,37.351254
NBH,15.320939
AEB,24.307053
PSCF,53.67132
SINA,33.43733
SKT,15.059706
SGMS,27.922014
ESS,307.89642
CUO,8.199686
HOLI,15.053742
OPHC,2.9985096
HOFT,22.92462
MCO,222.64548
NX,18.456936
VRSN,188.3746
HNNA,11.215785
OCSL,5.106172
NCA,10.272864
RADA,5.106172
FE,46.884098
YPF,9.3559675
BBVA,5.106172
NWLI,249.47176
EOD,5.106172
VOD,19.561327
FTI,18.783722
SLCT,11.927855
LXU,3.5589259
MEN,11.170589
HDB,62.067936
WAT,217.15092
XPER,18.651228
AAPL,260.52002
WHLM,4.859477
KEP,11.880715
NAD,14.171121
IAE,7.822074
SOCL,32.853508
CVLY,21.510202
UVE,29.07622
CPSS,3.52193
FDBC,66.559456
GDO,17.368948
OSIS,97.8248
SBH,18.424837
VONG,172.94661
RNP,23.251186
KFS,1.9460388
BBI,1.9460388
HIX,6.410383
VAR,131.95195
ACNB,34.509483
JNPR,25.080706
BSET,14.633278
NLY,8.663585
BPT,5.8068767
DISCB,34.177246
EVI,30.723108
EXPO,61.279774
GAIA,8.693964
NSYS,4.0635505
AMPE,0.50819707
RDY,39.691803
SBS,13.037634
AGCO,79.38665
NXGN,17.484259
RIVE,11.880715
PENN,22.287977
HMNF,20.937437
FFG,52.43675
HNRG,2.4983745
ETY,11.880715
ELY,20.497013
CRNT,1.9460388
DNI,12.449973
TSI,5.5530434
CELH,4.406992
OPCH,13.037634
SANW,2.4295568
NXST,103.86583
AXGN,16.234573
AXS,57.538742
HWKN,39.757095
KRA,22.34413
ALB,64.32488
BKH,77.04582
UBFO,10.336865
COR,109.56444
NLS,1.4770384
IPI,1.9460388
EWBC,44.826603
OAS,2.4983745
PBT,3.5589259
AZZ,37.247562
SWIR,8.919456
TCP,39.011112
IRDM,24.73678
CSGS,55.555508
CPLP,10.952242
PEI,4.859477
SKY,31.949572
MCA,13.929863
TRX,0.7983258
HI,30.683823
DAR,22.903488
UGLD,128.08838
BG,53.731655
FBNC,38.062687
MCI,16.867579
BMA,25.080126
UEIC,55.555508
AB,28.47892
OBAS,10.272864
SBUX,83.16946
CPG,3.5589259
CINF,104.08847
FEN,20.24522
SNX,120.519424
HALL,18.731638
SBRA,21.271585
LTRX,3.52193
DTF,14.461863
SIGA,4.981515
KAI,93.51164
QMCO,5.5530434
RGA,165.60596
THG,131.66287
FCO,7.5856943
TDE,24.73678
CONN,21.559542
EGO,7.596657
CY,23.236868
ICLN,10.522158
NNVC,2.9985096
AIZ,131.48778
XAN,10.449058
ALIM,4.73108
PFL,11.38016
WIA,11.880715
TRST,8.663585
EXD,9.747823
HNW,14.202032
SBLK,10.522158
AUBN,42.46498
GSIT,7.2444434
ISSC,4.406992
ESGR,201.41936
CAMT,10.272864
CKH,41.095955
CLS,7.5856943
ZTR,10.522158
SIRI,6.716461
PFM,29.366383
ANTE,1.109551
PZC,11.1922
DSLV,18.71559
WDC,48.39806
PRPH,1.9229766
RS,115.444
BOTJ,14.580013
CE,124.50809
HAIN,24.722462
QCLN,22.309109
ATR,110.02046
WSM,67.386826
LNG,60.89688
VTWO,126.39173
FRC,108.78834
FUL,49.263855
ICFI,85.65635
CIZN,21.250454
UFI,23.507534
MXIM,54.8434
MRLN,20.937437
GTT,5.58754
CR,81.96497
SXT,62.178722
NBTB,39.557552
ADI,109.95471
EVK,1.548043
WSBC,35.808613
ACER,3.52193
CHN,19.267818
CORT,13.079577
FLIC,23.428455
ADTN,8.704926
PFLT,11.356575
AVID,8.12988
TSEM,22.06714
KRO,13.048666
MORN,154.30157
BHV,16.264091
MMU,13.503523
SGRP,1.3568734
PBA,34.586365
GF,14.625374
OSPN,17.92447
J,93.599785
AMKR,12.138335
CPHI,0.315285
TRT,3.52193
OPRX,10.449058
DXYN,1.548043
GFED,24.322178
FRAF,36.369694
HWCC,3.9794664
WYND,46.609962
CHMG,42.71956
EVC,2.4983745
NNA,6.716461
IOR,12.75777
ATLC,7.56877
STWD,22.861647
TTM,11.215785
NOC,345.65228
EQS,1.5687143
MKC,165.77284
MXL,19.742031
NEV,14.492774
ASFI,10.434449
JTA,11.170589
MNR,14.492774
TFSL,19.267818
GTN,19.673899
TYG,17.04014
VIRC,3.5589259
BIS,14.670943
WOOD,65.105804
MASI,153.45767
