id,y
IBKC,71.36835
VICR,39.66281
SAL,42.674965
EXP,91.04427
MIN,3.6009789
KBWR,50.898556
CATM,42.590057
VFC,85.841095
KTF,11.365944
MTSC,56.88314
PCTI,8.701395
LSI,108.665855
VSEC,38.761505
GIFI,5.106683
PRGX,4.7542644
BAC,32.809895
COFS,31.901302
EVG,12.984443
VET,13.486325
CHL,39.025043
TTEK,85.963684
PLW,35.035774
IHC,41.01588
LANC,155.69695
HWBK,23.955257
NHF,15.767013
FOLD,9.726816
HBNC,18.43638
MGA,53.637295
PAYX,84.41453
EXG,8.245255
SHSP,11.803249
BBSI,86.387344
BGT,12.108829
NE,1.0936307
SYKE,34.147575
ACH,7.5999064
OSN,2.8645725
AMCX,39.794598
O,74.99657
VCSH,80.05365
BP,37.99389
SFL,13.519189
HON,175.9761
ASH,71.52704
CHS,3.5634375
LMT,387.23843
SIMO,42.62326
FIX,50.055447
LXP,10.842852
NXJ,14.382897
IPG,21.509779
UCTT,20.893528
FRA,12.52387
BOH,88.3424
FITB,29.299603
BQH,14.557187
DLA,27.142502
CDXS,15.242628
FNX,69.84405
UVV,50.06154
VOXX,4.760354
WDFC,189.04604
EDD,6.6739254
MDU,28.817394
SOL,1.5883783
MYGN,25.33696
PHK,7.5768924
COF,97.72081
PVH,100.31554
TRMB,39.56006
EGP,131.60065
DOV,108.73005
HES,63.892727
UFPI,48.63659
AUB,37.36773
IRR,3.6009789
PDCO,19.076689
SILC,32.82445
MYI,13.0367565
AWR,84.33865
DLPN,0.5883725
CYRX,14.5500965
VALE,11.428891
BELFB,15.725093
AUMN,0.30567646
CVS,74.88164
BSQR,1.3584977
LAD,158.8859
CSWC,19.30607
ARWR,49.078815
ATNI,54.205467
TCOM,32.280025
ORGS,3.1544878
CNP,24.38432
OZK,29.299603
KR,26.91663
XPO,83.48743
KTH,32.30716
KBR,29.341396
ETW,9.83579
IDCC,56.883366
PFE,38.039444
JCS,6.7203364
FNK,34.49107
LLIT,0.5883725
ROL,35.564503
IGD,5.7920537
PNNT,5.572717
AWRE,3.2585578
AZN,46.85692
HTLF,46.5893
ERC,12.439866
RGS,15.781569
SHG,37.334526
NBH,15.305205
AEB,24.295113
PSCF,53.637295
SINA,33.561886
SKT,15.082978
SGMS,27.905441
ESS,303.66324
CUO,8.209088
HOLI,15.061197
OPHC,2.9969313
HOFT,22.90598
MCO,222.52995
NX,18.43638
VRSN,189.24147
HNNA,11.201569
OCSL,5.106683
NCA,10.267708
RADA,5.1127725
FE,46.851753
YPF,9.352501
BBVA,5.106683
NWLI,245.9699
EOD,5.106683
VOD,19.56641
FTI,18.763887
SLCT,11.9178
LXU,3.5573475
MEN,11.165217
HDB,62.064865
WAT,216.94608
XPER,18.631393
AAPL,261.7784
WHLM,4.8599877
KEP,11.85898
NAD,14.175076
IAE,7.8301964
SOCL,32.835224
CVLY,21.516954
UVE,29.081423
CPSS,3.5203516
FDBC,66.54772
GDO,17.367842
OSIS,97.674095
SBH,18.424767
VONG,173.14914
RNP,23.24179
KFS,1.9540225
BBI,1.9102935
HIX,6.407992
VAR,131.90625
ACNB,34.49107
JNPR,25.088326
BSET,14.557187
NLY,8.701464
BPT,5.8265505
DISCB,34.20092
EVI,30.735027
EXPO,61.31163
GAIA,8.701395
NSYS,4.0902333
AMPE,0.47592664
RDY,39.609406
SBS,13.0367565
AGCO,79.393425
NXGN,17.467402
RIVE,11.829671
PENN,22.28854
HMNF,20.920849
FFG,52.402718
HNRG,2.467122
ETY,11.870661
ELY,20.501556
CRNT,1.9717927
DNI,12.439866
TSI,5.572717
CELH,4.3958206
OPCH,13.028089
SANW,2.4425035
NXST,103.9785
AXGN,16.226744
AXS,57.53539
HWKN,39.75251
KRA,22.344807
ALB,64.34625
BKH,76.97679
UBFO,10.331709
COR,109.498604
NLS,1.4847525
IPI,1.9657029
EWBC,44.80574
OAS,2.4434874
PBT,3.5398028
AZZ,37.25557
SWIR,8.922078
TCP,39.071793
IRDM,24.7444
CSGS,55.187122
CPLP,10.952958
PEI,4.8599877
SKY,31.945248
MCA,13.933818
TRX,0.77993685
HI,30.72656
DAR,22.884733
UGLD,128.33423
BG,53.745136
FBNC,38.04596
MCI,16.858557
BMA,25.058672
UEIC,55.54297
AB,28.465773
OBAS,10.267708
SBUX,83.20887
CPG,3.583434
CINF,104.18356
FEN,20.270912
SNX,120.34709
HALL,18.699402
SBRA,21.251017
LTRX,3.5264416
DTF,14.465817
SIGA,4.964481
KAI,93.546135
QMCO,5.578807
RGA,165.56189
THG,131.42215
FCO,7.5938168
TDE,24.7444
CONN,21.586008
EGO,7.576272
CY,23.218227
ICLN,10.516786
NNVC,2.9969313
AIZ,131.42215
XAN,10.4439
ALIM,4.7140446
PFL,11.365944
WIA,11.829671
TRST,8.701464
EXD,9.744361
HNW,14.205987
SBLK,10.522875
AUBN,42.45975
GSIT,7.252566
ISSC,4.407501
ESGR,201.41092
CAMT,10.273797
CKH,41.139328
CLS,7.540283
ZTR,10.516786
SIRI,6.7306786
PFM,29.322142
ANTE,1.1100888
PZC,11.186828
DSLV,18.711082
WDC,48.410347
PRPH,1.925096
RS,115.42853
BOTJ,14.557187
CE,124.54922
HAIN,24.714746
QCLN,22.299316
ATR,110.187485
WSM,67.375496
LNG,60.861828
VTWO,126.43352
FRC,108.665855
FUL,49.28116
ICFI,85.748245
CIZN,21.251017
UFI,23.453348
MXIM,54.782566
MRLN,20.914774
GTT,5.6133037
CR,81.92876
SXT,62.205574
NBTB,39.54171
ADI,109.93406
EVK,1.5496675
WSBC,35.703636
ACER,3.502807
CHN,19.267078
CORT,13.076442
FLIC,23.409815
ADTN,8.707553
PFLT,11.351203
AVID,8.12632
TSEM,22.046572
KRO,13.043391
MORN,154.3951
BHV,16.255072
MMU,13.5026455
SGRP,1.3584977
PBA,34.561436
GF,14.557187
OSPN,17.908352
J,93.657196
AMKR,12.128228
CPHI,0.30567646
TRT,3.5086713
OPRX,10.4439
DXYN,1.5496675
GFED,24.314463
FRAF,36.40497
HWCC,3.9715462
WYND,46.5893
CHMG,42.71433
EVC,2.467122
NNA,6.7306786
IOR,12.747663
ATLC,7.5768924
STWD,22.862324
TTM,11.201569
NOC,345.4173
EQS,1.5883783
MKC,165.59192
MXL,19.719793
NEV,14.496729
ASFI,10.42314
JTA,11.165217
MNR,14.496729
TFSL,19.283623
GTN,19.684172
TYG,17.02141
VIRC,3.5892985
BIS,14.597768
WOOD,65.0828
MASI,153.55138
